level,date,purchased,review
Level 3. Wonderkid,Updated on 18 Aug 2020,Purchased,"Absolutely no calls network, only data which is slower than others. it is so hard to get a response from email. i end up requesting it to be terminated before picking up the sim card. really need to work on your customer service and coverage otherwise it is no point being the cheapest, you will not be able to retain your customer"
Level 2. Rookie,Updated on 17 Aug 2020,Purchased,"Double charge my credit card when i signed up online. Not able to use internet when I used up 50GB in the first 3 weeks of sign-up. Top-up $70 in total and thought to be able to use internet immediately. Ended up it was till not working until July. Wrote emails to terminate the service on 26 May. It took at least 10 days to get a call from call center. The customer service officer from call center promised to terminate the service immediately and refund for top-up.  Mentioned the refund takes 14 days for processing. Several customer service officers called me and mentioned the same thing. The service was never terminated, the refund was never processed. As such TPG continue charged to my credit card for June and July. It was until I walked into their sale office at Orchard Central on 4th Aug then the service was terminated on the day. Till today, i have not received the refund. The queue was very long. There were many people encountered the issues for example the sim card is not on service after activated, not able to surf internet, charged more than one time to their debit/credit card for subscription, cancellation and refund are not processed upon request etc.This is the worst telco in Singapore. Singapore authority shall deregister the company."
Level 5. Genius,Updated on 17 Aug 2020,Purchased,"[Network]
Network is not fully cover as TPG is still new in Singapore. However, that being said, it is the cheapest plan for 50GB. 
[Customer Service]
You can only email them, no number to call.
[Billing]
Fast, online."
Level 4. Prodigy,Updated on 12 Aug 2020,Purchased,"Poor signal most of the time and worst, zero customer service. Emailed them 3x without any reply even after 2 weeks. I'd give no start for Customer Service if there was an option.

Worst telco ever. They deserve to fail in Singapore. Surely there must be a way to report them to the authority for not even trying to improve looking at recent reviews?"
Level 2. Rookie,Updated on 30 Jul 2020,Purchased,"[Customer Service]
There are totally no customer service 
Should award them as the worst service telco in sg, they don't even reply email.
[Billing]
Many got charges double or extra for month of july, me too, I have email them regarding why I am charge double but till date no email reply.
Billing date is also different each month."
Level 2. Rookie,Updated on 16 Jul 2020,Purchased,"Online customer service is virtually non-existent. Chat was left hanging in the air with no reply and non response. I was on the complimentary 12 months trial which ended lately. When it was approaching the renewal period, I opted to continue via it's sms link. And I proceeded to response to indicate my interest. Henceforth, I kept on receiving sms after sms, and it seems like spamming. I replied saying I have already indicated that I wanted to continue. But kept on receiving the same sms time after time. Last monday, my line with TPG was cut. I chatted via messenger, no reply. As there was no other avenue to check wha"
Level 2. Rookie,Updated on 14 Jul 2020,Purchased,"[Customer Service]
Im so dissappointed with the customer service. When comes to a problem they are not helpful. Email many times and tooks for a few month to reply. When we have urgent with the line non of the customer service could help. When come to a promoting really great but comes to a problem they just ignore. I have topup my wallet a few times but my line is not working. only the 1st month is ok comes to 2nd month onwards its so bad... With this kind of provider i will not recommend to others. Even $10 is worth the value but this is not the way to do business by leaving our problem in the air."
Level 3. Wonderkid,Updated on 08 Jul 2020,Purchased,"I must admit this plan offers the best deal. Although the customer service and response is really slow. It would help to beef up the portal for self service. Underground service is still lacking but as I am not a heavy user, for the price I can accept its limitations. With these shortcomings improved, I am sure that TPG will be able to take over the market from the big players!"
Level 2. Rookie,Updated on 04 Jul 2020,Purchased,"I switched 3 numbers from M1 to TPG 50GB $10 plan this week. Applied online, collected SIMs next day, numbers ported third day, very smooth. TPG works fine on iPhone (8 Plus) - have to simply turn LTE, VoLTE On (Under Voice & Data, under Cellular Data Options/Mobile Data Options). Voice and Data quality good at home, have not tried on the road. TPG staff informed me that they are working to improve quality in the tunnels. 

Account setup is basic. I had to submit the user data three times as I was not able to figure out how to add additional lines under the same account. Also, looks like you can forget voice/chat related customer service, and email seems to be the only option. But I don't mind that. M1 customer service was not great in any case. For $10 per month for 50GB and 300 minutes, TPG is a phenomenal deal that I am happy to get and forgo some human being hand holding me. After 15 years of forking out cash to M1, I am delighted to give a hungry startup that is offering terrific value my money."
Level 4. Prodigy,Updated on 26 Jun 2020,Purchased,"4 stars review for the free trial! great campaign to let us try out the network without commitments.  

[network speed] +
the speed is really good enough for daily usage, i usually use it on my mobile for streaming live shows, watching viu, all works great. mostly use it when i am outside and also at home when my wifi gets sucky."
Level 6. Master,Updated on 25 Jun 2020,Purchased,"[Network]
Aside from not being able to connect underground, the connection is fast and pretty reliable. Moreover, 50GB for $10 is a great deal, this can be used as your back up, or even as your main network.
[Customer Service]
Not sure whether if the customer service applies to the ease of getting the sim card at Huawei, but the staff was professional and fast."
Level 2. Rookie,Updated on 13 May 2020,Purchased,"Absolutely terrible!! Stay away! 50 GB used up added another $50 and TPG systems are unable to recognise the added value and continue service. 

Same problem on my other line and had to wait 1 hour at their offices. No other way to get assistance as they have zero call lines and do not respond to emails. 
[Network]

[Customer Service]"
Level 2. Rookie,Updated on 26 Mar 2020,Purchased,"[Customer Service]
TPG Mobile has proved time and time again that their customer service is top notch. I had an issue with my SIM card and they immediately rectify without charging. Kudos to the team."
Level 3. Wonderkid,Updated on 09 Feb 2020,Purchased,"[Network]
Its fast and 2gb per day and free? What's more to ask for? No network underground especially in mrt though. I'm sure they will fix that before price plans are launched. 
[Customer Service]
Some minor hiccups during the initial trial launch due to excessive number of people that signed up. So far so good afterwards. "
Level 5. Genius,Updated on 06 Feb 2020,Purchased,"[Network]
Totally no signal when it is underground. Have to switch to my M1 Data when I am travelling in MRT (btw M1 signal is not that great too).

   
[Customer Service]
Friendly people who were willing to help me with inserting the SIM card and explaining to me the instructions for the SIM card usage. 


[Ease of porting]
Super easy to understand instructions. Esp useful if you have Dual Sim function in your phone.

Overall, 
Use it as a supplementary SIM card to your main service provider. TPG cannot function on its own due to the unstable network. "
Level 6. Master,Updated on 26 Jan 2020,Purchased,"[Network]
Network has been improved a lot since they first started in Singapore. Also they provide free roaming services to nearby country.


[Customer Service]
Ease of connecting with customer service officer, even though it is in the free trial stage."
Level 6. Master,Updated on 21 Jan 2020,None,"Am using the free data sim card from TPG. The network is pretty stable when you're above ground, but there is absolutely zero connection when you're in the tunnel (MCE) or on the underground train lines. Customer service is standard, and you need to have LTE in order to use the voice calls. Not sure if there's a mobile app tied to it? "
Level 2. Rookie,Posted on 11 Dec 2019,Purchased,"Good service by the staff at bishan best denki , explained all in order , even help with downloading the apps . And shows how it work on her phone even when mine not ready yet . Shoulder length malay girl with tracker on her left hand , can't get her name . Very good product knowledge .

Good speed as of now .
Free so no complaint

[Customer Service]"
Level 2. Rookie,Posted on 18 Sep 2019,None,"Reception is good, recommended. Customer service was helpful and efficient, pleased with service. Been using for a year"
Level 3. Wonderkid,Posted on 01 Jul 2019,None,"I've been using this service for the past few months. Their mobile data is great as of now. Unfortunately, no tunnel coverage (i.e MRT & CTE/KPE tunnel) as they're still work at progress. To use voice calls, one needs a phone with VoLTE. Not bad for a start. Customer service were impeccable! Considering to switch their service in the near future 😄"
Level 2. Rookie,Updated 4d ago,Purchased,"[Customer Service] is top notch.
Really want to thank Krishna P for assisting me in the LIVE Chat, Paulo for replying me promptly in the email and Liya who called and follow up the issue of my porting problem.
I really appreciate all of your efforts"
Level 3. Wonderkid,Updated 2w ago,None,"[Network]
I ported to Grid Mobile from Circles.Life recently for their Feb 2021 CIS promotion.. network is so MUCH better when I was with Circles.Life. 

[Ease of porting]
Porting was fuss free for me as well!  

[Customer Service]
I am also very impressed with how fast the customer service team reverts via email/live chat ever ready to answer all my questions, very helpful team. Loving my experience so far :)"
Level 3. Wonderkid,Updated 3w ago,Purchased,"[Network]
As how they put it in their FAQs that they are on Singtel's network, I've yet to experience a situation where I'm left without coverage, or have-coverage-but-website-don't-load situations. 

Data connectivity: In the age of SafeEntry everywhere, I no longer hold people up in the queue, I've got smooth data connectivity wherever I go! My music and video streams load a"
Level 2. Rookie,Updated 3w ago,Purchased,"[Network]
I had been on the Singtel network all the while and had some experience with M1's with Circles and MyRepublic. The coverage and stability is still much better on Singtel to this date.

[Customer Service]
I did not realise that there is a 7-day deadline from the date Grid sends out the SIM card to activate the line. After a few emails with customer service, Grid let me activate it a few days after the deadline to complete my existing contract.

[Ease of porting]
Grid support was monitoring SIM card activation as well as the port-in progress. They sent out an update email after each stage - which is a very nice touch.

[Mobile App]
In a world where every company wants you to install an app and use up your phone's space, Grid runs a mobile-friendly site. That is less intrusive than Circles and MyRepublic's offerings!"
Level 2. Rookie,Updated 4w ago,Purchased,"[Customer Service]
Thank you to Lin Xuan for the prompt customer service in updating y current plan to CIS. She is helpful and prompt in updating me on the status, appreciate her service! Overall, I feel Grid mobile is a value for money Sim only plan."
Level 2. Rookie,Updated on 22 Jan 2021,Purchased,"[Customer Service]
Have some queries on my plan as the talk time for one of my lines are different from the rest. Have send email to their support and the reply is very fast and efficient. Kudos to Lin Xuan who has assisted my case. Wonderful customer service really makes my day."
Level 2. Rookie,Updated on 22 Jan 2021,None,"[Customer Service] [Ease of porting]
Thank your Fannie from the port over service team. She is very helpful by calling me on the issue of porting over my line even though there are some hiccups on porting the line. Thank you Fannie."
Level 3. Wonderkid,Updated on 22 Jan 2021,None,"[Network]
Using Singtel's network, get extensive reception almost everywhere, especially in carpark basements etc.

[Customer Service]
Very good, no issues thus far

[Ease of porting]
Short moment (from 11pm to about 1130pm) when they cancelled the line there was no service both sides, but it came on very quickly

[Mobile App]
No app but portal works just fine"
Level 2. Rookie,Updated on 19 Jan 2021,Purchased,"It's almost time for me to step into adulthood, and I needed something better than Singtel's Combo 2 + addon deals.

I went for Grid instead of GOMO as I'm a little skeptical of foreign entities managing a local MVNO. Grid = ST Telemedia + Singtel (joint venture)

━━━━━━━━━━━━━━━━━━"
Level 2. Rookie,Updated on 15 Jan 2021,Purchased,First time with Grid but super happy with the porting experience and I was pleasantly surprised when Lin Xuan from Grid customer service called me when there was an issue with porting my number. I have two phones and the other telco didn’t bother to even send an SMS when the porting in failed too... Looks like I am converting that to Grid after the contract ends. Anyhow call quality and data speed on Grid has been great so far.
Level 2. Rookie,Updated on 06 Jan 2021,Purchased,"[Customer Service]
Special thanks to Lin Xuan Ong for tirelessly answer my questions, follow up and revert back after helping me to reinstate my CIS plan.
Impressed with professionalism and efficiency displayed. Much appreciated!"
Level 2. Rookie,Updated on 23 Dec 2020,Purchased,Great customer service. Ivan from grid mobile really facilitated the port in process with his proactive (and not only reactive) efforts. Great work!
Level 2. Rookie,Updated on 17 Dec 2020,Purchased,"[Customer Service]
It was service with distinction!!! Special thanks to Mitchie who went the extra mile to ensure everything is in good order. Cheers!!!"
Level 2. Rookie,Updated on 16 Dec 2020,Purchased,"I would like to say a big thank you to the customer service team - Lin Xuan and Dan.  I have data problem with my new SIM card. Their fast response to resolve my issue and fast delivery of another SIM card within the same day! They are very helpful and polite throughout the process. Thumb up.
[Customer Service]"
Level 2. Rookie,Updated on 10 Dec 2020,Purchased,"{Registration & Porting]
It was a seamless registration. Porting has no hiccups. Remember to verify at their website once you have received the SIM card. After verification, wait for the current telco porting in 1-3 days' time. You will see your connection No Service, that is when you simply change the SIM card provided by Grid Mobile. Voila!

[Data Connection & Customer Service]
I have a problem getting 4G as I am always on 3G. Super quick customer service from GRID chat. I was able to follow instructions and got my 4G data.  

[Website]
You can check your usage so you can avoid the overuse of data."
Level 2. Rookie,Updated on 20 Oct 2020,Purchased,Good network and customer service. Been a user for 1 year. Please develop the mobile app soon. Now using web browser to view usage
Level 2. Rookie,Updated on 16 Oct 2020,Purchased,Customer service and online purchase experience was great. Also complete my port-in  within day. Thumbs up!
Level 2. Rookie,Updated on 05 Oct 2020,Purchased,"[Customer Service]
I'm very happy with the way ONG LEE QUAN for handle things n the way he/she reply. My first experience with grid was like talking to a man who is like wanting n demanding me to paid for the sim that drops accidentally for 1st time . The way he/she Ong Lee QUAN reply to any problems was confident n polite. This is the right attitude towards the customers. Grid mobile should have more people like her standard of handling customers than pin points who is right n wrong . You will go more n more far Ong LEE QUAN  . Thanks for your assisting me and my family. 


[Customer Service]
5stars and A Thumb up for your service"
Level 2. Rookie,Updated on 04 Oct 2020,Purchased,"[Customer Service]
Valerie is a very helpful staff, she listen to customer feedback and resolved the issue promptly.
[Network]
Excellent network coverage, Stable Network, and fast network speed.
[Mobile App]
Ease in tracking the usage."
Level 3. Wonderkid,Updated on 22 Sep 2020,Purchased,"Hey guys, this is the Best telco can say Grid Mobile better than my previous 2 Telco Gomo & My Republic. Customer Service very good, overall network reception no issue at all even undertunnel, rainy days, public holidays. I would recommend you guys to take Grid Mobile service highly recommended so far they didnt give any issue at all. GREAT JOB GRID MOBILE will support you in future.👍👍👍👍"
Level 2. Rookie,Updated on 18 Sep 2020,Purchased,"I very appreciated the service of Ms Josephine Cheang who assisting me from beginning submitted my application till my SIM card activated. 
[Customer Service]"
Level 2. Rookie,Updated on 14 Sep 2020,Purchased,"Way much better than my previous 2 Telco. 

[Mobile App] Downside: no Mobile App.

[Network] Most of the time 1or 2 bar. 

[Customer Service] 5 Star

[Ease of porting] 5 Star

[Billing] 5 Star"
Level 2. Rookie,Updated on 02 Sep 2020,Purchased,"Couldn't be better. Friendly customer service,  fast response  ease of setup. Highly recommended.  Thank you."
Level 2. Rookie,Updated on 02 Sep 2020,Purchased,"[Customer Service]
I've had a pretty good experience with GRID mobile customer support. Josephine was patient and responsive to help out on my change of delivery request due to an emergency. The issue was resolved in less than 2 hours. Until I received the SIM card I can't comment on the product yet but the customer support deserve a Thumbs Up!"
Level 2. Rookie,Updated on 31 Aug 2020,Purchased,"On the contrary to other reviews here, I've had a pretty good experience with the customer service as well as the porting with GRID mobile. Ivan reached out to help with my porting issues and was really responsive to my queries, as a result, it was resolved in less than a day. It's been a week since I've started using GRID and I have nothing to complain about. Definitely worth the price, do give them a try."
Level 2. Rookie,Updated on 26 Aug 2020,Purchased,"[Customer Service]

[Billing]
Thank you for replied, actually one lady call me back yesterday & she help to solve the un-activate card charge issue, but some how I was informed her(actually many times feedback I don't have debit/credit card) & request for alternative payments method, then she was mentioned current only the way to make payment, also teach me to active my ATM card Debit function, I agree to do this way(even I don't like using debit card to make payments since move forward the company may charge your more, but you cannot do anything on this), but since I already on the love Boat, but asking she help to speak to Bill team postpone for suspected my line, but after I active my Debit card at evening time, I cannot make payments since cannot receive my OTP number for make payments. then I email to the company, pls guess how the company replied, pls look the bank for help how to make alternative method to make payments. right now my line was suspected, problem I don't know how to make payment. if you don't have same experience as me, then better don't port your line to this company."
Level 2. Rookie,Updated on 25 Aug 2020,Purchased,"Customer service very bad here in GRID ! 
I have submitted all the documents and information to make sure it will port successfully but one of the GRID support (Ivan) dint check the documents I have submitted and keep bugging me to provide more . 
Their follow up is very lousy where they only come back to you every two weeks and if you dint reply their email , they will take it as cancellation and it will charged you $17 . 
Please think twice when you port over cause it is definitely not worth it to port over to third party company which has no hotline or retail outlet to seek for help when you needed ."
Level 3. Wonderkid,Updated on 24 Aug 2020,Purchased,"Waiting for my number to be ported over. Service has been extremely responsive, clear and friendly so far from Frennie and Daryl. Encountered an issue along the way with my former telco (who sprung some bad surprises on me prior to porting over) but Gridmobile has been nothing but helpful, which has helped to reduce the stress. Have heard good things about the network and customer support, so am hoping all this is true once the porting over is successful."
Level 2. Rookie,Updated on 14 Aug 2020,Purchased,"[Network] better than starhub and M1 . In Sengkang my unit totally cannot connection with M1. StarHub also in Bedok cannot connect 

[Customer Service] Super helpful . Service very very good"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"[Customer Service]
Mr Ivan has been very helpful since day 1. Thank you so much for helping me with the port in till I'm finally able to use your telco with ease now."
Level 2. Rookie,Updated on 14 Jul 2020,Purchased,"I m very happy for the Grid mobile customer service , they were very passionate n try solved my problem patiently."
Level 2. Rookie,Updated on 02 Jul 2020,Purchased,"[Customer Service]
The customer support - Lin Xuan is awesome.  Helped me with the port over with patience and understanding.  Thank you and way to go.  

Take care and Stay safe."
Level 2. Rookie,Updated on 28 Jun 2020,Purchased,I’ve go through many of their customer service officer but Ms Liya Osman was a awesome person that can help me with prompt reply Grid Mobile should get more staff like her ☺️
Level 2. Rookie,Updated on 18 Jun 2020,Purchased,"[Customer Service]
Went the distance to help in transfer of ownership despite the other telco not willing to do it or told me to do it via my old telco. very satisfied customer!"
Level 3. Wonderkid,Updated on 16 Jun 2020,Purchased,"[Customer Service]

[Billing]

I recently ported out my number from Grid in the middle of the month. 

As they have charged me for the entire month, I requested for customer service to refund me the pro-rated unused amount. They were not able to do so.

It seems that even though Grid claims to be ""contract-free"", you are effectively locked into a monthly one because they do not process refunds if you were to port-out or terminate your number in the middle of the month.

Lousy service and misleading advertising. Please be aware."
Level 3. Wonderkid,Updated on 11 Jun 2020,Purchased,"[Ease of porting] [Customer Service]
Had some trouble to change ownership but the customer service was quick to reply and help out. Porting was done at night, so was no issue."
Level 2. Rookie,Updated on 10 Jun 2020,Purchased,There was some issues with my porting but it was attended to quickly by Ivan. Very good customer service. Website was easy to navigate and use.
Level 2. Rookie,Updated on 06 Jun 2020,Purchased,"Applied for porting on 1 June, receive SIM card on 3rd June and ported successfully at 12.30am the same night. Porting process is fast and seamless. Although Grid does not provide temporary number, you still be able to use your old Telco line till 11pm before porting process begin. 

To track usages, you have to access their Grid portal via your internet browser. This seems fine for now, but I would hope there is a dedicated app to begin with, hopefully it's in the works.

Customer service is fast, just hit them up a message on Facebook and they will reply promptly. Kudos to them.

Reception is good as it's using Singtel network. Would also hope they have VoLTE soon so we can get crystal clear voice. Would also hope the $17.90 plan have at least 100sms."
Level 2. Rookie,Updated on 05 Jun 2020,Purchased,A very simple and straightforward process! I received excellent customer service from Ivan. Very helpful and great overall!
Level 3. Wonderkid,Updated on 30 May 2020,Purchased,"UPDATED 30th May:
I am updating this review after the customer service personnel have gotten in touch with me on more than one occasion. I have rated them a 4 because there is no 24 hour support for customer service. However, they have been very responsive and prompt in resolving my issues. Network is good and stable. The only troublesome thing is that there is no temporary number when you port. So when your previous line is disconnected, there is a downtime of a couple of hours before your new line is connected. If you are someone who "
Level 4. Prodigy,Updated on 20 May 2020,Purchased,"[Network]
Ported over from MyRepublic (using M1 network). Gridmobile is using Singtel network which imo is much faster and stable (download speed can reach >100Mbps at my area).

[Customer Service]
Great and responsive customer service, all my enquiries can be answered via live chat option.

[Ease of porting]
Once the sim card is received, the port-in process will be completed within 1-5 business days. Mine was started around 1130pm on the same day, and able to connect to data after 30 mins. I wish there is a sms to inform when the porting will be started.

[Mobile App]
No mobile app, everything can be checked through the web portal (usage, bill, add ons etc.)"
Level 2. Rookie,Updated on 16 May 2020,Purchased,"When switching over from another telco, it wasn't a smooth journey because i had to transfer the number to my ownership. However, I was at lost because I didnt know what to do. However, thanks to friendly and responsive member of Grid Mobile, they solved my issue within 4 days and I am really appreciative of their fast service! I can really say they have a great customer service and I really didnt regret choosing Grid Mobile!"
Level 5. Genius,Updated on 11 May 2020,Purchased,"I ported over from Circles.Life to Grid Mobile after discovering the 40GB plan. Considering price per GB of data, it is actually quite a steal.

[Network]
Network has been smooth thus far. There hasn't been any interruptions so I'm satisfied with it. Compared to Circles.Life, the network feels much more faster and smoother. Since there isn't an app to track data usage, there is often a constant feeling that my data is usin"
Level 2. Rookie,Updated on 30 Apr 2020,Purchased,"[Network]
All good, now in basement Changi Airport, full bar all the way. (Just started using Grid few hours ago)


[Customer Service]
Ivan helped me to do transfer of ownership and number port-in. He was really prompt and responsive in replying. Thanks Ivan!


[Ease of porting]
Porting was done smoothly."
Level 2. Rookie,Updated on 28 Apr 2020,Purchased,My customer servicer Ivan really did helped me a lot! Thanks to him for his prompt reply and hard work!
Level 2. Rookie,Updated on 09 Apr 2020,Purchased,Customer service officer Ivan was helpful and his reply was fast and efficient. Network from Grid was fast.
Level 2. Rookie,Updated on 23 Mar 2020,Purchased,"Been a Grid Mobile customer since August last year and I am very happy with the services provided. Love the gridPoints too, keep up the good work, Grid Team!"
Level 3. Wonderkid,Updated on 26 Feb 2020,Purchased,"[Network] 4/5
Network wise it was quite okay since it's using Singtel infrastructure. Only lose signal at some MRT station. 


[Customer Service] 2.5/5
Every thing was done through online. Website UI can be better. 


[Ease of porting] 3/5
Porting was easy. But notification on when the porting is done. Have to wait a day to get port in.


[Mobile App] 1/5
No mobile app. Mobile website UI can be better"
Level 3. Wonderkid,Updated on 12 Feb 2020,Purchased,"Network: 
So far so good, seems similar to the main Singtel line that I ported over from. Only complains so far is these few areas that probably need more work. But since its from Singtel, I doubt they can do anything about it. 
Areas to be improved: Sembawang Station (will drop to 3G), Canberra Station (4G but drop to 1 bar and can’t load anything), Khatib to Yio Chu Kang (This area seems to always have issue with network especially from the Yishun Gym onwards till NCS building), Bishan (on a"
Level 4. Prodigy,Updated on 22 Jan 2020,Purchased,"TLDR: The 40GB for $24.90/month is so value-for-money that I am willing to look past all the flaws of Grid Mobile - namely their lousy user experience. Overall 3/5


[Network] 4/5
No complaints here. I cannot recall ever having an issue with the data dropping or otherwise, However, I do note that speeds can slow down on the underground MRT lines. Noticeably at Novena/Newton that stretch. Otherwise it's always okay and I always get great speeds. In fact, sometimes I get so annoyed by Wifi being slow that I just use my data - with 40GB you really can't use it up.


[Ease of porting] 5/5
Porting is easy and quick. I filled up the online form and I don't even recall having to make up-front payment. They delivered within a week and activated soon after. No issues at all.



[Mobile App] 0/5
What mobile app?


[User Experience] 1/5
Honestly, Grid Mobile is horrible to interact with in the mobile age. You have to go onto their website to do any customisation, and even then you have absolutely no transparency into how much data/minutes/SMS you're using. You just can't track it until they bill you - which you have to retrieve from their website again by logging in. It's just clunky and inefficient. Worse, if you want to communicate with them, you have to send them an email. I mean, seriously? If I wanted to send emails to get stuff done all the time I might as well go back to office. I don't want to send emails on my own time.

Compared to CirclesLife's incredible app and their option to speak to customer service immediately (although the standard has dropped tremendously there), it's really day and night.


[Billing] 4/5
Billing is straightforward and they charge your credit card directly. So you don't have to do anything. Unfortunately, it's only in your bill that you can see how much data you've been using, and you have to go into their clunky website to retrieve the bill in pdf format. 

The whole experience with interacting with Grid is kind of like you're dealing with a Government agency. It's just not modern.


Conclusion: 3/5
Thankfully for Grid, all their flaws can be looked past because of their stunning 40GB for $24.90 plan. I think it was during a promo and I'm not sure it's still ongoing or not. But it's so refreshing, after years of watching out for data usage and being scared of busting, to be able to watch whatever you want, whenever you want. I'd recommend Grid only if you can get such value-for-money promo. "
Level 4. Prodigy,Posted on 02 Jan 2020,Purchased,"I have tried many different telcos (Singtel,Zero1, Circles life, Starhub, TPG) before and am currently using Grid. Was using Starhub Sim only plan previous due to the attractive free unlimited weekend data. What make me decided to port over to Grid are mainly the following 3 factors:
1. Uses Singtel Network (thought it has the most stable network)
2. Free 1GB/mth for data roaming in Malaysia. Great for me since I travel to JB once in a while.
3. Value for money ($24.90 for 35gb data, caller ID, 200min outgoing, 200 sms)

After using it for a month here are the pros and cons I feel about Grid.

Pros:
1. Network is pretty stable and fast in open areas.
2. 35GB of data really cannot be utilized finish no matter how hard I try.
3. The 1GB of data roaming in Malaysia really comes in handy. Even though the network is not very stable but it gets the basic work done (using Grab app and replying messages)

Cons:
1. SLOW and average quality customer service. The only way you can reach them is through email which will take a while for them to get back to you. So far no telcos beats the experience I had with circles life previously.
2. SUPER BAD network in underground (DTL specifically). It is so bad that it’s hard for me to even use telegram. I have absolutely no issue with connectivity (even when streaming videos) when using Starhub in underground previously.
3. NO app and lousy to track my usage at all. Even the website doesn’t has the function of tracking at all. Indeed the amount of data is never ending but the presence of tracking will gives user a sense of safety. 

Might consider to jump to GIGA (since my experience with Starhub is quite positive previously). But the value and 1GB malaysia data roaming are the factors that make me stay with them for now. "
Level 2. Rookie,Posted on 02 Sep 2019,None,"Customer service officer, Kaye was fast and efficient in resolving customer issues.  She is also empathatic to customer's problem. Thumbs up!"
Level 2. Rookie,Updated on 09 Jan 2021,None,"[Customer Service]
Despite the less than stellar reception and typical dropped calls, i stayed with M1 because i love the customer service. Sadly, this year customer service has gotten from bad to worse. Wait time was bad and when they promised to call back within two hours, they never did. The last straw was when my fren was denied cancelling a submitted plan and reordering (even though the online cs said ok). I had assured my fren that M1 CS is very good and will always try to help esp when you needed to place another order and not completely cancel the contract. Even though 1627 told me it was possible, 1623 was insistent it would not change the order or allow a cancellation in any manner. It was very disappointing to me and my fren. In fact, it was the last straw for me so i just ported my line out and paid the termination fee. I have been disappointed enough by them this year."
Level 2. Rookie,Updated on 25 Sep 2020,Purchased,"Awesome customer service at M1! Didn’t wait too long on the call, and the staff guided me with my new router setup patiently. Really appreciate."
Level 4. Prodigy,Updated on 18 Sep 2020,Purchased,"I was given the option to upsize my 30GB for $25 plan (after some complaints that existing customers are always forgotten and m1 gives out so much more freebies to attract new sign ups), so for extra $5 I get 10GB more. So it’s $30 for 40GB. 
I think I get also 1000 mins and 1000 sms but never use finish one laa. 
It might seem more expensive than some other plans but I also have weekend free unlimited data until end Dec 2020 so for now I think it’s quite a good deal for my usage. 
The connectivity and app are also great. Except for the occasional glitches on the app, it’s goo"
Level 2. Rookie,Updated on 11 Aug 2020,Purchased,"[Customer Service]
oh i love their customer service. 
there was once my bill appeared wrongly and after i called to clear my doubts, they solved the problem almost immediately. so super efficient and its super worth the money, $25 for 30gb OOF love everything M1 has got to offer"
Level 3. Wonderkid,Updated on 08 Jul 2020,Purchased,"I have been on Singtel, Starhub mobile plans for the past decade and finally made the switch to try M1 in Dec 2019 when they were having the SIM only promo. 

After doing my sums, it was clear that the M1 SIM only plan was the best deal for me. At just 30GB of data for $20/month, I was paying more than 50% less each month for a much better plan. With Singtel and Starhub, I frequently had to constantly monitor my data usage. I only had a measly 5GB and ended up paying $45 on average for my mobile phone bills as I kept exceeding the data although the price plan was $30 per month. 

As a comparison, I would have had to pay a total of $1813 for a phone with plan ($733 handset + $45/mth for two years) if I had continued on with my corporate plan. With M1, the same handset was $979 without plan + $20/mth for the same period which gives me savings of more than $350!

Application was seamless and conveniently done through the M1 shop online, although porting was a little tricky as I had ported from a Starhub corporate account but thankfully the M1 customer service officer made it a breeze."
Level 3. Wonderkid,Updated on 01 Jul 2020,None,"[Update 1/7/2020]
I thought I would give an update. I am still using M1 and have changed some of my other family members telco to M1 to take advantage of the multiple corporate discount. The transfer was seamless and I really like their customer service. Yes the signal might drop at some places, but I guess most telco have such events happening to them too. Overall, I am still a supporter of M1.

[14/8/2019]
I have been using this telco for quite a while and changed it at first due to the corporate discount that I have and it happened to be the most value for money. But came to realise that there are actually other good points about this telco that I would like to recommend.

On a whole, I'm glad I changed to this telco because of the good customer service and reliability. The transfer from one telco to M1 was seamless and I had no cut off in my network which was great because it would have been troublesome to be without my phone line.

Secondly, would like to praise the customer service for being fast and helpful. There were times in the past years that I have i) lost my sim card and ii) needed help with network overseas that I needed to call in to the customer service and they have been nothing short of helpful. Even overseas, they manage to waive my overseas call charges to them.

I have since also changed my mum's line to be under my name to enjoy corporate discounts and even the transfer for that was smooth and seamless. I love love love the service given by M1. Oh, not to forget the free 3 M1 numbers I can call to for free - this is so my mum and I can talk all day long (or rather for me to hear her nag all day)

Also, it's useful to have the M1 app on my phone because I can apply for data roaming on the app instantly and have it approved a few minutes later. It's good for me to have live tracking of my data usage, message usage and call minutes usage as well. It is useful for me to ration till the next billing cycle!

The only qualm I can think of would probably be the weak signal when I'm in the train when passing by underground stations such as those on the Circle Line, but that is a small issue for me since I can just listen to music and not scroll through facebook/ instagram/ twitter."
Level 2. Rookie,Updated on 13 Jun 2020,Purchased,I have been a loyal customer with M1 for ten years. They have so many promotions to attract new subscribers but none for their loyal customers. Their customer service is also sub standard. Most of them only want to hard sell me without my best interests. Today I was on the brink of changing to another telco but one agent changed my mind as he was really outstanding. His name is Sarma. He really listened to my needs as a customer and helped to resolve my issues and even patiently pointed out all those missing elements that I was charged but failed to notice like auto roaming. M1 should totally promote him because he's th
Level 3. Wonderkid,Updated on 11 Jun 2020,None,I used to switch from M1 to Singtel but I am back to M1 because I still find it more stable and reasonably priced when I use CIS. Have been using M1 for very long and customer service experience so far was alright. I have my mobile lines and broadband lines from M1.
