,post_title,post_username,post,reply to
1819,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,I don't think it is available for booking also. Yesterday morning I logged in to ns.sg and all slots for Dec/Jan/Feb are unavailable and it is quite impossible that there is no even one slot available if it is available for booking.,"it_geek wrote: Stop, wtf... IPT can book already meh??? I called NS Call Centre earlier this afternoon and was told MINDEF has NOT resumed IPT bookings at all. Where is the lamb sauce that say can book IPT???  Got anyone who has a confirmed IPT slot for next Feb 2021 onwards to show?  It seems that for IPPT max 40 slots thereabouts for each FCC.  I find it hard to believe IPT booking even opened if there were that number of slots."
1820,"SAF IPPT, IPT & RT Questions...",reddevil0728,"When they come up with the date, they will definitely know who will be impacted and who aren’t if not they wouldn’t be able to send out the notification. As much as there’s a lot of negative views about MINDEF/SAF, I don’t think that are that incompetent to not realise people whose window will close the day after their “arbitrary” will not be impacted if they are still suspending the activities and people cannot book. I reckon it’s more like they don’t want to announce anything until they have a clearer picture of what’s going on with the virus. Who knows further waiver? Or an extended period to clear. Don’t worry about the wrong thing.","Chao_Ah_Tiong wrote: I feels that back then they might have overlooked the fact that there are many who are in RT window or need to take IPT whose windows ends shortly after 7 Feb 2021 and the fact that they will have problems to fulfil their RT/IPT requirements in such a short time flame especially when IPT/RT have not resumed together with IPPT and is still suspended until now. Hopefully they are now aware of this.  But then I think there is a good chance that they might give us some waiver or extension or some sort especially when it is not our fault to begin with. Even if they did not say anything, we can still feedback to our unit's S8/DYS8 to seek for help.  I have once seeked help from my unit's DYS8 for help in some IPPT matters and was waived the charges. And for this case we have a very strong reason to 'fight' on. But anyway let's see what they will say when they resumed IPT/RT."
1821,"SAF IPPT, IPT & RT Questions...",marktan4422,IPT/RT should be suspended till next year,"it_geek wrote: ya cos i saw all the earlier posts by the other members that ""slots were open for booking"" which is quite contrary to what i was told by NS Call Centre. Unless its some kind of system glitch.   That's why i am looking for official sources that say now can actually book IPT.  I checked at arnd 2am last night the March IPT date was not yet open for booking, this morning I checked, March 1 became unavailable for booking - so i think its still not open yet.  I am still waiting to see who actually has successfully booked IPT slots."
1822,"SAF IPPT, IPT & RT Questions...",crimsontactics,Sent from . using GAGT,"it_geek wrote: Stop, wtf... IPT can book already meh??? I called NS Call Centre earlier this afternoon and was told MINDEF has NOT resumed IPT bookings at all. Where is the lamb sauce that say can book IPT???  Got anyone who has a confirmed IPT slot for next Feb 2021 onwards to show?  It seems that for IPPT max 40 slots thereabouts for each FCC.  I find it hard to believe IPT booking even opened if there were that number of slots."
1823,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Funny... how come you are able to book? My one still cannot book even for Feb 2021.... By right MINDEF will officially annouance when IPT/RT will be resume and available for booking.... BTW when is your window closing?,crimsontactics wrote:   Sent from . using GAGT
1824,"SAF IPPT, IPT & RT Questions...",crimsontactics,23rd July. I managed to book 3 slots before cannot book. Sent from . using GAGT,Chao_Ah_Tiong wrote: Funny... how come you are able to book? My one still cannot book even for Feb 2021....  By right MINDEF will officially annouance when IPT/RT will be resume and available for booking....  BTW when is your window closing?
1825,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,"My window is closing on 18 Feb. I am now wondering if they are blocking the bookings of those whose windows ends shortly after Feb 7 2021 (i.e mid-end Feb, March etc) instead. Because if they are resuming the bookings on 1 Dec 0000 hours (somemore without officially annouancing so most ppl might not know) it can't be all slots have been booked when I logged in at around 8am on 1 Dec.",crimsontactics wrote: 23rd July.  I managed to book 3 slots before cannot book.  Sent from . using GAGT
1826,"SAF IPPT, IPT & RT Questions...",crimsontactics,Dunno. Sent from . using GAGT,"Chao_Ah_Tiong wrote: My window is closing on 18 Feb.  I am now wondering if they are blocking the bookings of those whose windows ends shortly after Feb 7 2021 (i.e mid-end Feb, March etc) instead.  Because if they are resuming the bookings on 1 Dec 0000 hours (somemore without officially annouancing so most ppl might not know) it can't be all slots have been booked when I logged in at around 8am on 1 Dec."
1827,"SAF IPPT, IPT & RT Questions...",crimsontactics,Nov bah...  Sent from . using GAGT,"it_geek wrote: When did you do your booking? Early Nov? Exact dates would be good, did you check everyday to book or something"
1828,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Just logged in to ns.sg again and still unable to book any slots.  By right when IPT/RT is going to resume and open for booking MINDEF will officially announce.,NIL
1829,"SAF IPPT, IPT & RT Questions...",reddevil0728,Actually why don’t write an email to NS contact centre. Put down your scenario. Get a b&w reply on how they will address your predicament when it’s no fault of yours if you can’t book.,NIL
1830,"SAF IPPT, IPT & RT Questions...",nit3ex,"I wrote in to MINDEF to get a b&w response.  ""MINDEF will be reopening FCCs for IPPT from 1 October 2020, in line with the effort to gradually resume more NS activities safely. SAF and HT NSmen will be able to book their IPPTs at the FCCs. HSPs will also resume from 1 Oct 20. However kindly be informed that IPT and RT sessions are suspended till further notice.  Should you require further assistance, please contact us at 1800 3676767, or +(65) 6567 6767 if you are calling from overseas. Alternatively, you can email us at contact@ns.sg or visit our website at www.ns.sg for more information.  We will be pleased to assist you  Best regards """,NIL
1831,"SAF IPPT, IPT & RT Questions...",clayghost,I managed to book 1day for Feb too. Ipt ippt. But may not be able to go as I am busy with work and the slot is on a weekday.,crimsontactics wrote: 23rd July.  I managed to book 3 slots before cannot book.  Sent from . using GAGT
1832,"SAF IPPT, IPT & RT Questions...",nit3ex,"Just logged in to check, cannot book any IPT/ RT sessions till early march. All blocked out.",NIL
1833,"SAF IPPT, IPT & RT Questions...",ragegoh,"For those who say cannot book. I doubt is cannot book. But rather, it’s full. No reason for us to troll you.",NIL
1834,"SAF IPPT, IPT & RT Questions...",Greent,"If full, i don't think ext 2 months is enough for all NSmen to clear.  I'm sincerely hoping they looking at this issue right now and i still waiting for my unit to response to me.",NIL
1835,"SAF IPPT, IPT & RT Questions...",reddevil0728,no need to he sincere about it. If there is not enough supply. then is not your fault no? get a B&W to cover yourself,"Greent wrote: If full, i don't think ext 2 months is enough for all NSmen to clear.  I'm sincerely hoping they looking at this issue right now and i still waiting for my unit to response to me."
1836,"SAF IPPT, IPT & RT Questions...",Hyruga,Don't worry la. You see army pattern you know they will extend to 2 years window to clear future ipt rt due to pandemic.,NIL
1837,"SAF IPPT, IPT & RT Questions...",Greent,Ha ha  2 more yrs and i MR.,NIL
1838,"SAF IPPT, IPT & RT Questions...",Greent,"Update from MINDEF CS via email on 3/12/2020  Dear Sir,  Thank you for your email dated 3 December 2020.  We understand that you would like to book an IPT-IPPT session in the NS Portal. However, we regret to inform you that there are no IPT/E1-PEP/IPT in the Park/RT bookings until further notice.  Hence, we would appreciate it if you could still book and attempt your IPPT to avoid being a defaulter.  We appreciate your patience and kind understanding.  Should you require further assistance, please contact us at 1800 3676767, or +(65) 6567 6767 if you are calling from overseas. Alternatively, you can email us at contact@ns.sg or visit our website at www.ns.sg for more information.  We will be pleased to assist you.",NIL
1839,"SAF IPPT, IPT & RT Questions...",crimsontactics,Already provided you with screenshot liao ma. Go above post to see Sent from . using GAGT,it_geek wrote: As much as I want to believe you.... would be good if you could provide screenshots of successful bookings cos it just doesn't square with what MINDEF/SAF is saying (see below):    V V V     That being said I think I will keep trying at the usual timings to see when a slot can be unlocked
1840,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,"Yeap if MINDEF eventually did not announce any measures the best way is to solve through unit. But then, if they did not announce any measures sure there will be outrages. Update from MINDEF CS via email on 3/12/2020 Dear Sir, Thank you for your email dated 3 December 2020. We understand that you would like to book an IPT-IPPT session in the NS Portal. However, we regret to inform you that there are no IPT/E1-PEP/IPT in the Park/RT bookings until further notice. Hence, we would appreciate it if you could still book and attempt your IPPT to avoid being a defaulter. We appreciate your patience and kind understanding. Should you require further assistance, please contact us at 1800 3676767, or +(65) 6567 6767 if you are calling from overseas. Alternatively, you can email us at contact@ns.sg or visit our website at www.ns.sg for more information. We will be pleased to assist you. I am now thinking of whether I should just book an IPPT slot. At least this window I got attempt and won't be charged or I should just wait for their announcement or seek help from my unit.","Greent wrote: If full, i don't think ext 2 months is enough for all NSmen to clear.  I'm sincerely hoping they looking at this issue right now and i still waiting for my unit to response to me."
1841,"SAF IPPT, IPT & RT Questions...",kurt111494,"Can I just ask, does MINDEF still provide payment for the time spent at the FCC for IPPT? I got my monetary award immediately after IPPT, but no other payment. Last time still got around $15-20 extra...",NIL
1842,"SAF IPPT, IPT & RT Questions...",crimsontactics,Yes. Half day rank pay.  Sent from . using GAGT,"kurt111494 wrote: Can I just ask, does MINDEF still provide payment for the time spent at the FCC for IPPT? I got my monetary award immediately after IPPT, but no other payment. Last time still got around $15-20 extra..."
1843,"SAF IPPT, IPT & RT Questions...",Greent,Just go 1 time better than you do nothing cause from oct till (your window) since they wave till 1 week of feb which is more than enough to attend at least once.,"Quote: Greent wrote:  Update from MINDEF CS via email on 3/12/2020  Dear Sir,  Thank you for your email dated 3 December 2020.  We understand that you would like to book an IPT-IPPT session in the NS Portal. However, we regret to inform you that there are no IPT/E1-PEP/IPT in the Park/RT bookings until further notice.  Hence, we would appreciate it if you could still book and attempt your IPPT to avoid being a defaulter.  We appreciate your patience and kind understanding.  Should you require further assistance, please contact us at 1800 3676767, or +(65) 6567 6767 if you are calling from overseas. Alternatively, you can email us at contact@ns.sg or visit our website at www.ns.sg for more information.  We will be pleased to assist you.  I am now thinking of whether I should just book an IPPT slot. At least this window I got attempt and won't be charged or I should just wait for their announcement or seek help from my unit."
1844,"SAF IPPT, IPT & RT Questions...",GreenTeaa,best to book the next earliest slot. sibeh competitive due to covid,"nit3ex wrote: Just logged in to check, cannot book any IPT/ RT sessions till early march. All blocked out."
1845,"SAF IPPT, IPT & RT Questions...",kurt111494,When will they credit to my bank account?,crimsontactics wrote: Yes. Half day rank pay.  Sent from . using GAGT
1846,"SAF IPPT, IPT & RT Questions...",Zetrio2006,Can only BOOK IPPT. Not IPT.,NIL
1847,"SAF IPPT, IPT & RT Questions...",crimsontactics,2 weeks  Sent from . using GAGT,kurt111494 wrote: When will they credit to my bank account?
1848,"SAF IPPT, IPT & RT Questions...",ragegoh,"I suggest emailing ns.sg saying you’ve seen people with Feb ipt bookings. This way, you can confirm whether are these ipt booked sessions valid and whether ipt has not resume information still stand or not.",NIL
1849,"SAF IPPT, IPT & RT Questions...",large.,"SAF logic is you can fail but cannot no show. Just book the IPPT and fail it. If no IPT for next few months then good. If you are unable to book IPPT slot, try contacting your unit to see if you can take IPPT with the active or other NSMen.","Chao_Ah_Tiong wrote: Yeap if MINDEF eventually did not announce any measures the best way is to solve through unit.  But then, if they did not announce any measures sure there will be outrages.  I am now thinking of whether I should just book an IPPT slot. At least this window I got attempt and won't be charged or I should just wait for their announcement or seek help from my unit."
1850,"SAF IPPT, IPT & RT Questions...",cleffa3000,no ipt slots i only see ippt slots.  means i keep booking ippt ar,NIL
1851,"SAF IPPT, IPT & RT Questions...",foo9883,"REMINDER: INDIVIDUAL PHYSICAL PROFICIENCY TEST (IPPT)   1. NSmen whose IPPT windows are closing between 8 Feb 21 and 31 Mar 21 are required to attempt their IPPT.  2. Our records indicate that you have yet to attempt your IPPT for your current window which will close on 28/3/2021. You may book your IPPT through the NS Portal (www.ns.sg) or via the NS Hotline at 1800-eNSNSNS (1800-3676767).  3. You may attempt your IPPT at the following Fitness and Conditioning Centres (FCC) and SAFRA EnergyOne gyms:  a. FCC: Khatib, Maju, Bedok and Kranji  b. SAFRA: Tampines, Jurong, Punggol and Toa Payoh (There are no incentive awards for IPPT attempted at the SAFRA EnergyOne gyms.)  4. When an NSman fails to take his IPPT before his IPPT window closes, he becomes an IPPT defaulter. Disciplinary actions will be taken against him for failing to attempt IPPT.  5. To minimise any inconvenience to yourself, please attempt your IPPT before your IPPT window closes.  6. For clarifications, you may contact APGC NS Branch at 6304 5583.  7. We look forward to your continued contribution and commitment to National Service.",NIL
1852,"SAF IPPT, IPT & RT Questions...",Zetrio2006,"Just need to book one ippt because for IPT, only the first and last session can be IPPT. But if you really want to go for more IPPT, the first 3 IPPT sessions will be payable for attendance. You can keep attending IPPTs until you get your desired Gold/Silver/Pass w incentive.",cleffa3000 wrote: no ipt slots i only see ippt slots.  means i keep booking ippt ar
1853,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,It sounds like to me for those whose windows close between the above stated date as long as you have attempted IPPT it is considered as fulfilled requirements regardless of the result. But anyway we shall see what is their official stance with regards of this.,"foo9883 wrote: REMINDER: INDIVIDUAL PHYSICAL PROFICIENCY TEST (IPPT)   1. NSmen whose IPPT windows are closing between 8 Feb 21 and 31 Mar 21 are required to attempt their IPPT.  2. Our records indicate that you have yet to attempt your IPPT for your current window which will close on 28/3/2021. You may book your IPPT through the NS Portal (www.ns.sg) or via the NS Hotline at 1800-eNSNSNS (1800-3676767).  3. You may attempt your IPPT at the following Fitness and Conditioning Centres (FCC) and SAFRA EnergyOne gyms:  a. FCC: Khatib, Maju, Bedok and Kranji  b. SAFRA: Tampines, Jurong, Punggol and Toa Payoh (There are no incentive awards for IPPT attempted at the SAFRA EnergyOne gyms.)  4. When an NSman fails to take his IPPT before his IPPT window closes, he becomes an IPPT defaulter. Disciplinary actions will be taken against him for failing to attempt IPPT.  5. To minimise any inconvenience to yourself, please attempt your IPPT before your IPPT window closes.  6. For clarifications, you may contact APGC NS Branch at 6304 5583.  7. We look forward to your continued contribution and commitment to National Service."
1854,"SAF IPPT, IPT & RT Questions...",Greent,"Aiya .. till now still unable to select any slot for IPT so forget it liao. My ah sir say you go and attend 1 time first and the rest will see wat S8 said.  If can pass, gd la. If fail bo bian lor.",NIL
1855,"SAF IPPT, IPT & RT Questions...",flowerpalms,"Heng my window close Jan10. No such problems 🙏🏻  Posted from PCWX using A simple life, not a simple thingðŸ™ðŸ»",NIL
1856,"SAF IPPT, IPT & RT Questions...",Greent,"Sorry for a stupid question but still need to clarify. PS  Within a month, how many IPT can be book ?",NIL
1857,"SAF IPPT, IPT & RT Questions...",Nuclear Boy,"You can only book a slot every other day, so essentially you can finish the whole programme (10 sessions) within a single month.","Greent wrote: Sorry for a stupid question but still need to clarify. PS  Within a month, how many IPT can be book ?"
1858,"SAF IPPT, IPT & RT Questions...",Sibei_lowprofile,"Phase 3 starting in 2 more weeks, hopefully they will give an update about IPT bookings soon...",NIL
1859,"SAF IPPT, IPT & RT Questions...",marktan4422,how about NS who is 35 and above whom did not undergo HSP?,Chao_Ah_Tiong wrote: It sounds like to me for those whose windows close between the above stated date as long as you have attempted IPPT it is considered as fulfilled requirements regardless of the result.  But anyway we shall see what is their official stance with regards of this.
1860,"SAF IPPT, IPT & RT Questions...",Greent,"Thank you for the inform bro.  HSP only cover you up to 9 month before you go another round. If you didn't go, you cannot take IPPT.",NIL
1861,"SAF IPPT, IPT & RT Questions...",XiaoWangZi96,"Hi, I just got one question want to ask.  The IPT, is it once complete all the IPT sessions, even if throughout the process never pass IPPT, a NS men is considered to have cleared the IPPT requirement, and won't have to do RT in the next IPPT window?  Just a Yes / No answer will do.  Thanks.",NIL
1862,"SAF IPPT, IPT & RT Questions...",anyhowsaysay,Yes,"XiaoWangZi96 wrote: Hi, I just got one question want to ask.  The IPT, is it once complete all the IPT sessions, even if throughout the process never pass IPPT, a NS men is considered to have cleared the IPPT requirement, and won't have to do RT in the next IPPT window?  Just a Yes / No answer will do.  Thanks."
1863,"SAF IPPT, IPT & RT Questions...",Calander,Yes. IPT again in the next window. You can clear IPT without passing IPPT all the way until MR,"XiaoWangZi96 wrote: Hi, I just got one question want to ask.  The IPT, is it once complete all the IPT sessions, even if throughout the process never pass IPPT, a NS men is considered to have cleared the IPPT requirement, and won't have to do RT in the next IPPT window?  Just a Yes / No answer will do.  Thanks."
1864,"SAF IPPT, IPT & RT Questions...",Illusionist_85,Can we wear a running pouch during the ippt run? Thinking of just bringing along a mobile phone and wallet only  Posted from PCWX using Rem mm is best waifu,NIL
1865,"SAF IPPT, IPT & RT Questions...",Greent,"Nope. U can only carry your IC/water bottle.  Bag, pouch etc all need to put inside lockers (number) provided.",NIL
1866,"SAF IPPT, IPT & RT Questions...",flowerpalms,There are lockers to put ur belongings. You cant run with them. Anyway why with burden also Posted from PCWX using SM-G973F,Illusionist_85 wrote: Can we wear a running pouch during the ippt run? Thinking of just bringing along a mobile phone and wallet only  Posted from PCWX using Rem mm is best waifu
1867,"SAF IPPT, IPT & RT Questions...",Illusionist_85,thanks was thinking dun wanna use the limited amt of lockers and also dun wanna bring bags just to store stuff,NIL
1868,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Actually those FCCs have enough lockers but majority of it cannot be locked.,Illusionist_85 wrote: thanks was thinking dun wanna use the limited amt of lockers and also dun wanna bring bags just to store stuff
1869,"SAF IPPT, IPT & RT Questions...",Greent,Break News  My OC just sms me that IPT in FCC and IN the PArk will be resume on 04/1/21.  BOOKING starting ON 28/12/2020  Good luck bro.,NIL
1870,"SAF IPPT, IPT & RT Questions...",matey1982,Ok noted MRed alrdy lor!,Greent wrote: Break News  My OC just sms me that IPT in FCC and IN the PArk will be resume on 04/1/21.  BOOKING starting ON 28/12/2020  Good luck bro.
1871,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,I would like to see if there is any 'special arrangements' for those whose windows close shortly after 7 Feb. Yes it is possible to complete all 10 sessions in 'perfect scenario' but many of us still have our civilian committment to fulfill...,Greent wrote: Break News  My OC just sms me that IPT in FCC and IN the PArk will be resume on 04/1/21.  BOOKING starting ON 28/12/2020  Good luck bro.
1872,"SAF IPPT, IPT & RT Questions...",Sibei_lowprofile,https://www.facebook.com/mindefsg/ph...7323757861059/,NIL
1873,"SAF IPPT, IPT & RT Questions...",anyhowsaysay,"The SAF is currently reviewing our NS IPPT System, and will release details of the review when ready.  this part most important",NIL
1874,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Just now I called in to NS hotline and the call center personnel told me that IPT/RT is still suspended until further notice despite MINDEF putting up this post some 4 hours ago.,Sibei_lowprofile wrote: https://www.facebook.com/mindefsg/ph...7323757861059/
1875,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,I do hope they are aware that it will be quite difficult for those whose windows close shortly after 7 Feb to fulfil their IPT requirements as mentioned in one of the comments in that facebook post. If worst come to worst I will just complete a few sessions of IPT and go for RT in the next window.,"anyhowsaysay wrote: The SAF is currently reviewing our NS IPPT System, and will release details of the review when ready.  this part most important"
1876,"SAF IPPT, IPT & RT Questions...",reddevil0728,Maybe haven’t get memo,Chao_Ah_Tiong wrote: Just now I called in to NS hotline and the call center personnel told me that IPT/RT is still suspended until further notice despite MINDEF putting up this post some 4 hours ago.
1877,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Just called the NS hotline again and the CS personnel said that I should just attend as many IPT sessions as possible and call them back if cannot complete all the 10 sessions.  If they have resumed IPT together with IPPT in Oct then it will be possible to clear all 10 sessions but now they only resume IPT on January and it seems like they have overlooked those IPT takers whose windows close shortly after 7 Feb. Now no choice lor see how many IPT sessions I can attend but to clear all 10 sessions within 1.5 months will be very difficult considering we have our civilian commitments to fulfil also.,NIL
1878,"SAF IPPT, IPT & RT Questions...",reddevil0728,I think CS just giving templated reply now.,Chao_Ah_Tiong wrote: Just called the NS hotline again and the CS personnel said that I should just attend as many IPT sessions as possible and call them back if cannot complete all the 10 sessions.  It seems like they doesn't have any special arrangements for those IPT people whose windows close shortly after 7 Feb.
1879,"SAF IPPT, IPT & RT Questions...",Greent,Just attend whatever you can from now.  Just wait and see lor. Bo bian liao.,NIL
1880,"SAF IPPT, IPT & RT Questions...",howdeepisyourlove127,"Need some advice as I get different answer from everyone I asked,  E.g Birth date 1 Dec and MR date is 10 May 2021. Do I have to take IPPT for year 2022?  I heard it's based of SAF Financial year which is April. I called NS hotline a guy told me that as long I attempt a IPPT session even if I fail they will allow me to MR is this true?  cause I'm unable to find any guideline on this",NIL
1881,"SAF IPPT, IPT & RT Questions...",foo9883,Chao_Ah_Tiong wrote: Just called the NS hotline again and the CS personnel said that I should just attend as many IPT sessions as possible and call them back if cannot complete all the 10 sessions. If they have resumed IPT together with IPPT in Oct then it will be possible to clear all 10 sessions but now they only resume IPT on January and it seems like they have overlooked those IPT takers whose windows close shortly after 7 Feb. Now no choice lor see how many IPT sessions I can attend but to clear all 10 sessions within 1.5 months will be very difficult considering we have our civilian commitments to fulfil also. Sound like your window is shortly after 7 Feb (just like mine). You didn't receive the e-mail I got? Sounds like we just need to attempt IPPT and that's it.,"foo9883 wrote: REMINDER: INDIVIDUAL PHYSICAL PROFICIENCY TEST (IPPT)   1. NSmen whose IPPT windows are closing between 8 Feb 21 and 31 Mar 21 are required to attempt their IPPT.  2. Our records indicate that you have yet to attempt your IPPT for your current window which will close on 28/3/2021. You may book your IPPT through the NS Portal (www.ns.sg) or via the NS Hotline at 1800-eNSNSNS (1800-3676767).  3. You may attempt your IPPT at the following Fitness and Conditioning Centres (FCC) and SAFRA EnergyOne gyms:  a. FCC: Khatib, Maju, Bedok and Kranji  b. SAFRA: Tampines, Jurong, Punggol and Toa Payoh (There are no incentive awards for IPPT attempted at the SAFRA EnergyOne gyms.)  4. When an NSman fails to take his IPPT before his IPPT window closes, he becomes an IPPT defaulter. Disciplinary actions will be taken against him for failing to attempt IPPT.  5. To minimise any inconvenience to yourself, please attempt your IPPT before your IPPT window closes.  6. For clarifications, you may contact APGC NS Branch at 6304 5583.  7. We look forward to your continued contribution and commitment to National Service."
1882,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Yup my windows will close on 18 Feb. However I did not receive the email.  It is logical that for our case we only need to attend IPPT but anyway let's see what MINDEF/SAF will say officially.,foo9883 wrote: Sound like your window is shortly after 7 Feb (just like mine). You didn't receive the e-mail I got? Sounds like we just need to attempt IPPT and that's it.
1883,"SAF IPPT, IPT & RT Questions...",Greent,"U 18th , i 28th.  Anyway, they wana introduce the workout @ home for NSmen (just like those NSF) and wondering will this become an alt way for IPT or RT *lol*",NIL
1884,"SAF IPPT, IPT & RT Questions...",wav35_,"for those who wanna book IPPT, better book early.  my window is closing in March next year and the earliest Sat slot is already 27 Feb. got weekday slots of cos but weekdays not feasible for most due to work.",NIL
1885,"SAF IPPT, IPT & RT Questions...",Greent,Tomorrow resume IPT/RT liao.  Hope everyone can clear as much as possible.,NIL
1886,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,"Funny, today is 28th and still no IPT slots are available.  All slots are taken up within 9 hours or they still haven't open for booking yet?",NIL
1887,"SAF IPPT, IPT & RT Questions...",Sibei_lowprofile,"Don't know what's going on, just today 12am I fast hand fast leg login to NS portal to try and book, also didn't have any slots at all...","Chao_Ah_Tiong wrote: Funny, today is 28th and still no IPT slots are available.  All slots are taken up within 9 hours or they still haven't open for booking yet?"
1888,"SAF IPPT, IPT & RT Questions...",nannoid,1pm  according to facebook annoucement,NIL
1889,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Finally can make bookings but the slots is limited... No IPTs on all Tues and Thurs also and IPT-IPPT is only available on Sat/Sun as Mon no IPT-IPPT conducted.  Also till now still not sure how are they going to deal with those whose windows closed shortly after 7 Feb... I don't know if they are going to solve the issue on case by case basis?,NIL
1890,"SAF IPPT, IPT & RT Questions...",Sibei_lowprofile,"I don't know what else to suggest other than calling NS hotline, or messaging Mindef on Facebook privately...but just attend as many sessions as you can first. At worst just do 20 RT sessions next window, but it's better than being a defaulter.",Chao_Ah_Tiong wrote: Finally can make bookings but the slots is limited... No IPTs on all Tues and Thurs also and IPT-IPPT is only available on Sat/Sun as Mon no IPT-IPPT conducted.  Also till now still not sure how are they going to deal with those whose windows closed shortly after 7 Feb... I don't know if they are going to solve the issue on case by case basis?
1891,"SAF IPPT, IPT & RT Questions...",reddevil0728,"If they didn’t realise the number of people that will be affected, then they really cmi.",Chao_Ah_Tiong wrote: Finally can make bookings but the slots is limited... No IPTs on all Tues and Thurs also and IPT-IPPT is only available on Sat/Sun as Mon no IPT-IPPT conducted.  Also till now still not sure how are they going to deal with those whose windows closed shortly after 7 Feb... I don't know if they are going to solve the issue on case by case basis?
1892,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,"I can at most book only 3 sessions before my window close considering my civilian commitments.  Even if I can 'squeeze' to fit all possible schedule at most I can only hit 8 sessions.  reddevil0728 wrote: If they didn’t realise the number of people that will be affected, then they really cmi. Some people have been feedback this issue on their FB post but still there is still no direction given from MINDEF except to ask us to call NS hotline (in which they don't have a solution also) or sending the private message to those who commented on their posts.  I think it is more on the lack of communication from MINDEF than them not aware of this issue.","Sibei_lowprofile wrote: I don't know what else to suggest other than calling NS hotline, or messaging Mindef on Facebook privately...but just attend as many sessions as you can first. At worst just do 20 RT sessions next window, but it's better than being a defaulter."
1893,"SAF IPPT, IPT & RT Questions...",reddevil0728,Yep. Probably. They should have at least release a holding reply to say that they are looking into the various concerns.,Chao_Ah_Tiong wrote: I can at most book only 3 sessions before my window close considering my civilian commitments.  Even if I can 'squeeze' to fit all possible schedule at most I can only hit 8 sessions.    Some people have been feedback this issue on their FB post but still there is still no direction given from MINDEF except to ask us to call NS hotline (in which they don't have a solution also) or sending the private message to those who commented on their posts.  I think it is more on the lack of communication from MINDEF than them not aware of this issue.
1894,"SAF IPPT, IPT & RT Questions...",Greent,I got question since i first time doing IPT.  They mention 1st and 10th is your IPPT so can i book all 10 slot on the spot but my IPPT is on 16th but my IPT is on 4th  Can that be done ?  Thank,NIL
1895,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,"For your 1st and 10th sessions you have to book for a IPT slot where there is IPT-IPPT. i.e The slot does not indicate 'No IPPT'. And for the current condition, only the Sat and Sun sessions got IPT-IPPT.",Greent wrote: I got question since i first time doing IPT.  They mention 1st and 10th is your IPPT so can i book all 10 slot on the spot but my IPPT is on 16th but my IPT is on 4th  Can that be done ?  Thank
1896,"SAF IPPT, IPT & RT Questions...",Greent,"That mean SAT/SUN, there're still be IPT session training going on la but just that those want to take the IPT-IPPT have to book only sat/sun right ?  Like that si bei squeeze man.",NIL
1897,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Yup as there is no Tues/Wed/Thurs sessions and thus if need to take IPT-IPPT have to book a weekend slot as they don't conduct IPT-IPPT on Mondays and FCCs are closed on Friday.,"Greent wrote: That mean SAT/SUN, there're still be IPT session training going on la but just that those want to take the IPT-IPPT have to book only sat/sun right ?  Like that si bei squeeze man."
1898,"SAF IPPT, IPT & RT Questions...",ragegoh,The sessions are very very very limited. Sat and sun only 930am  Mon totally no ippt conducted.,NIL
1899,"SAF IPPT, IPT & RT Questions...",dragonstreak,"Just what I saw: Normal ippt will be conducted on Tues, Wednesday, Thursday, Saturday and Sunday on this timing: Weekday IPPT: 5pm, 7pm Weekend: 7:30am, 5pm, 7pm RT/IPT folk only can opt for Sat and Sunday IPPT (1st, 8th, ippt) on this timing: Weekend: 9:30am RT/IPT folk can only attend non IPPT RT/IPT session on Sat/Sun and Monday: Monday non IPPT RT/IPT session: 5pm, 7pm Weekend non IPPT RT/IPT session: 9:30am",ragegoh wrote: The sessions are very very very limited. Sat and sun only 930am  Mon totally no ippt conducted.
1900,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,Wah piang eh I PM-ed MINDEF fb and the reply they gave me is to book all 10 IPTs as early as possible and consider IPT In The Park.  WTF sial I live and work in Jurong and all the IPT In The Park venues are inconvenient to me. Furthermore the main issue is having a short period to clear all 10 IPTs and it had nothing to do with venues. Even if they had more slots like pre-COVID I would be unable to complete all 10 IPTs either with such a short timeframe.  I think I have to prepare to go RT for next window liao but before that I will seek help from my unit since it is not my fault for not being able to fulfil the IPT requirement.,NIL
1901,"SAF IPPT, IPT & RT Questions...",Hyruga,Rt is 20 sessions over 2 years. Ipt is 10 sessions per year. Same la,NIL
