1416,"Of or pertaining to Singapore, an island republic in South-East Asia at the southern tip of the Malay peninsula; Singaporean.",,,
1417,Comb.:,,,
1418,"Singapore fried noodles n.  A Chinese dish consisting of noodles fried with bean sprouts, Char Siew, egg, shrimp, etc., and flavoured with curry powder.
2005 Teo Cheng Wee & Edward Choy The Sunday Times (LifeStyle), 15 May, L7 Singapore fried noodles .. A dish that’s hardly popular here but famous elsewhere. Fried with shrimp, barbequed pork, bean sprouts and egg, it probably had roots in Hong Kong, says renowned chef Chan Kwok. .. “It’s probably because of the curry powder, which chefs associate with South-east Asia. Singapore could just have been the first country that came to mind,” he speculates. .. It’s one of the most well-known dishes in Chinese restaurants in countries like the United States and Britain. So what if we didn’t invent it?",,,
1419,"Singapore sling n. [Eng. sling an American drink composed of brandy, rum, or other spirit, and water, sweetened and flavoured: of doubtful origin; compare sling, rare slang a drink or draught, a ‘pull’]  A cocktail with a base of gin and cherry brandy: see quot. 2005.
1930 Harry Craddock The Savoy Cocktail Book, ch. 1, 190 Singapore Sling. The Juice of ¼ Lemon. ¼ Dry Gin. ½ Cherry Brandy. Shake well and strain into medium size glass, and fill with soda water. Add 1 lump of ice.  1948 David Augustus Embury The Fine Art of Mixing Drinks, ch. 11, 299 Singapore Gin Sling. Of all the recipes published for this drink I have never seen any two that were alike. Essentially it is simply a Gin Sling with the addition of cherry brandy.  1969 Ross Thomas The Singapore Wink, ch. 11, 118 I’m going to have a Singapore Sling in the bar of the Raffles Hotel.  2005 Teo Cheng Wee & Edward Choy The Sunday Times (LifeStyle), 15 May, L7 Singapore sling .. A gin-based cocktail that has drinkers the world over hooked. A mix of pineapple juice, cherry brandy and lime juice, it was created in 1915 by Raffles Hotel’s Hainanese bartender Ngiam Tong Boon. .. Next to the Singapore Girl, the Sling is probably the best known icon from these shores. Thanks, no doubt, to distinguished Raffles Hotel guests like writer Ambrose Pratt, who immortalised the fruity concoction in his book, Magical Malaya.",,,
1420,"Singapura /sing-ə-pu-rə, sing-gə-, sɪŋəˈpurə, sɪŋɡ-/ n. [see Singapore]  A rare breed of cat apparently bred from strays in Singapore: see quot. 2004.
2004 Sharlene Tan Streats, 5 March, 58 The Singapura is described by the US-based Cat Fanciers’ Association (CFA) as ‘a smaller than average, shorthaired cat with noticeably large eyes and ears’. .. The Singapura was introduced to the US by its American breeder, Mrs Tommy Meadows, in 1975 and was accepted for registration by the Cat Fanciers’ Association (CFA) in 1982. However, in 1991, cat breeders challenged her claim that she had produced the pedigree using strays from Singapore. The CFA investigated but refused to strip the Singapura of its pedigree status.",,,
1421,"singgang /sing-gahng, ˈsɪŋɡɑŋ/ n. [Mal., fish, etc., cooked in salt (Ridhwan)]  A Eurasian dish consisting of fish cooked in spices and coconut milk, and then shredded.
2012 Wong Ah Yoke The Sunday Times (SundayLife!), 7 October, 30 For chilli cowards, the singgang ($14) is a better bet. The wolf herring cooked with spices and coconut milk, and then deboned and shredded, makes for a great appetiser when eaten with slices of cucumber.",,,
1422,"Singlish /sing-glish, ˈsɪŋɡlɪʃ/ n. & a. [< Eng. Sin(gapore + En)glish]  A n. English as used by many persons in Singapore; Singapore colloquial English; standard English modified by colloquial expressions and borrowings from local languages used in Singapore.  B a. Of or relating to Singlish.
A 1991 Rex Shelley The Shrimp People 5 I have used the variety of English known as ‘Singlish’.  1991 Valerie Tan The Straits Times (Section 3), 9 August, 19 We all speak Singlish – the good old Singlish that everyone knows, loves, and ridicules. It reflects the Singaporean attitude: it is fast, economical and adequately understandable. It is a rojak of Malay, Chinese and broken English.  1992 Ravi Veloo The Sunday Times (Sunday Plus), 15 March, 2 The position of the anti-Singlish quarters at least is clear: there is nothing to be defined, Singlish is just bad English. No, say the pro-Singlishers, it is not. But they do not help their case by not having a clear agreeable definition of what Singlish is. .. Singlish can be seen as a significant variety of English analogous to, say, American English, Australian English, Caribbean English, and so on. .. Singlish is the English spoken by educated Singaporeans; especially when they are relaxed and not under pressure to conform to any ‘formal’ standards set by others. .. Singlish can be defined as a variety of English increasingly unique to Singapore and which: comprises a rojak of words, phrases, idioms and grammar borrowed from other languages; is different from standard English in terms of grammar and pronunciation; and is in common use among Singaporeans and is widely understood.  2000 Leong Liew Geok “Forever Singlish” in Women without Men 130 No class Singlish here to stay, / No big shot can have his way / With how people talk, what people say. / Rules are rules: our bo chap mouth refuse / To listen, follow or to choose!  2000 Stephen Ho The Straits Times, 13 January, 50 Singlish.. is supposed to be either a language or a dialect which relegates the use of proper English to formal occasions.  2000 The Straits Times, 2 May, 44 This does not spare Singlish-loving Singaporeans the need to detach themselves from a worldwide linguistic corruption. They must know that Singlish has taken hold of their daily lives.  2001 Neil Humphreys Notes from an Even Smaller Island 174–175 Like Changi Airport or the Merlion, Singlish is something that is quintessentially Singaporean. It is a dialect that everybody speaks and understands and is something that could provide the cornerstone for a unifying cultural identity. .. It is the language of Singapore and something to be proud of.. As long as Singaporeans are aware that they must switch into Standard English when conversing with foreigners, .. then frankly I do not see what the problem is.  2006 Colin Goh The Sunday Times (from Straits Times Interactive), 26 February. There are also the Singlish aficionados who keep me updated on our unjustly-vilified vernacular.  B 2002 The Straits Times, 1 April, H7 Say ‘tomolow’, and this system understands.. One of the most sophisticated voice-recognition systems here is up and running, and has been trained to understand the Singlish accent.",,,
1423,"sinseh /sin-say, ˈsɪnseɪ/ n. [poss. Hk. or Teo., teacher; mister (Mr.), gentleman, sir; (dial.) doctor: 先 sin earlier, before, first, in advance; elder generation, ancestor + 生 seh give birth to, bear; Mand. xiānsheng; compare Khmer sinsē teacher; medical doctor < Hak. sīn-sāng (Headley), cognate with Mand. xiānsheng]  A practitioner of traditional Chinese medicine, a Chinese physician.
2003 Richard Seah Today, 12 November, 30 The sinseh said newspaper reports from China and Hong Kong suggested that Chinese herbal medicines could help the fight against Sars [sudden acute respiratory syndrome].  2004 Lee Hui Chieh The Straits Times, 3 March, H5 [title] Seeing the sinseh costs more as Chinese medicine prices rise.. Sinsehs here are feeling the squeeze, as growing demand and rising production costs push up the prices of traditional Chinese medicine (TCM).  2006 The Sunday Times (from Straits Times Interactive), 12 March. Health-care centre offers sinseh services [title]. The sinseh is in. Residents in Toa Payoh who go to the NTUC Healthcare centre to consult the dentist and general practitioner can now also see a traditional Chinese physician.  2006 Lee Hui Chieh The Straits Times (from Straits Times Interactive), 26 August. TCM board suspends 2 Chinese sinsehs [title] Two traditional Chinese medicine (TCM) physicians have been fined and suspended..  2006 Elena Chong The Straits Times (from Straits Times Interactive), 6 September. A woman said she was shocked, afraid and did not know what to do when her sinseh – a Chinese traditional healer – molested her during a consultation.",,,
1424,"sinus n. [poss. < Eng. sinusitis inflammation of a sinus, esp. a paranasal sinus: sinus cavity within a bone or other tissue, esp. within the bones of the face or skull, connecting with the nasal cavities]  Non-allergic rhinitis.
2008 Eveline Gan Today, 26 August, 26 A nose for trouble: Changes in temperature, humidity can trigger sinus [title] .. [W]eather shifts – especially when temperatures plummet – can trigger a condition called non-allergic rhinitis (or sinus in layman-speak). Rhinitis occurs when the mucous lining of the nose becomes inflamed. .. [O]nce the nasal membranes are stimulated, sinus sufferers tend to experience sneezing, a blocked or runny nose, as well as phlegm. But don’t just blame the weather. Experiencing temperature variations while moving from one place to another .. can also trigger a sinus attack.",,,
1425,"siong /siong, sɪɒŋ/ a. [Hk. 伤 siong injure, hurt; Mand. shāng]  Difficult, laborious, troublesome.  Compare Teruk.
1978 Leong Choon Cheong Youth in the Army 312 siong. This usually is used to describe certain activities, especially combat activities in the Army. Literally it means injurious: Hokkien. As a slang it means very tough. See ‘terok’.  1985 Michael Chiang Army Daze 50 Siong (Hokkien) Tough. Should also be prefixed with si peh.  1994 C.S. Chong NS: An Air-Level Story 13 However xiong the conditions are, just count the Sundays man!  76 Hoping that he did not mean a life that was xiong.  80 Most of us were thrown into the most xiong of appointments.  82 A hectic day of rushing to sign in and xiong full battle order equipping.  140 xiong. A uniquely army term used to describe hardships of any kind.",,,
1426,siow var. of Seow.,,,
1427,"siput sedut /si-puut sə-duut, ˈsɪpʊt̚ ˈsədʊt̚/ n. [Mal. siput generic name for shellfish and snails or land shells (Wilkinson) + poss. Johor & Penang Mal. sedut, menyedut to sniff up the nostril (Wilkinson); inhale (Winstedt), f. the fact that each snail is sucked out of a hole made in its shell when eaten]  See quot. 2003.
2003 Teo Pau Lin The Sunday Times, 5 October, L41 Fancy some escargots Malay-style? ..  [S]iput sedut, or small snails cooked in a yellow gravy of coconut milk and chilli padi.",,,
1428,"slang v. [transf. use of Eng. slang n.]  Speak with an (affected or put-on) accent, esp. one that is American or English.
2004 John Chua The Straits Times (Life!), 20 August, L6 There was this computer salesman who told me that he preferred Caucasian customers because ‘Americans are better, I can slang with them what.’",,,
1429,"slime v. [< Eng. slime v. smear or cover with slime]  Insult, speak ill of.
2001 Michelle Ho The Sunday Times (Sunday Plus), 14 January, P7 Though often slimed by other holier-than-thou clubbers, Canto Dynamos are proud of their nightlife style.",,,
1430,"smoke v. [< Eng. smoke-screen fig. something designed to conceal or mislead; a deliberate distraction or diversion; or < Eng. throw smoke over throw a smoke-bomb to create a smoke-screen; fig. conceal, mislead, create a distraction or diversion]  Hide the truth from, intentionally deceive or mislead.
1994 C.S. Chong NS: An Air-Level Story 16 I learned that this was the fine art of ‘smoking’.  115 Hey, you don’t smoke me, OK. I’m only two months old here, and your batch don’t respect me.  139 smoking. To put up verbal and conversational camouflage.",,,
1431,"SMS n. & v. [Eng. abbrev. of s(hort m(essage s(ervice, or occas. s(hort m(essaging s(ervice or s(hort m(essage s(ystem: see quots. below]",,,
1432,"[1991 K. Holley in IEE Colloquium on ‘GSM & PCN Enhanced Mobile Services’ Digest, No. 23, 7/1 The GSM Short Message Service (SMS) has been designed to meet the messaging needs of the mobile telephone user over and above the real-time speech and data services. 1998 What Cellphone, November 19/1 We think that if you make it easier for people to use SMS, more will send text.  2005 Lily Lim The Straits Times, 9 December, H29 Stop SMS service with just a call [heading]. .. Star Cruises uses SMS messaging to communicate with our customers who choose to receive promotional material from us. Those who choose to unsubscribe from the SMS service can call our enquiry number.. We have contacted Mr Lee and removed his details from our SMS database.]",,,
1433,"A n. A text message sent using a mobile telephone or other electronic communication device.  B v. Send a text message using a mobile telephone or other electronic communication device; text v.  SMS(-)ing, SMSed.
A 2006 Neo Bay Lee The Straits Times (from Straits Times Interactive), 17 February. I.. was told the SMS was sent by a company called Global Fun. .. Is it legal to send SMS greetings to cellphone users and charge them $1 without their consent? Although the company may agree to waive the charge if you ask, many people may pay unknowingly if they do not check their bill. If the company sends the SMS to the four million cellphone users in Singapore, there is a lot of money to be made.  2006 Lim Yeng Chuan The Straits Times (from Straits Times Interactive), 13 March. Unsolicited SMSes: Do more to prevent abuse [title]. I recently received this unsolicited SMS message a number of times..  2006 Li Xueying The Straits Times (from Straits Times Interactive), 21 April. The SMS went out at 3.20pm. ‘Parliament dissolved. Chairman would like to meet all of you for briefing at 6.30pm. Blk 115, Hougang Ave 1.’  2006 Chong Chee Kin (quoting Steve Chia) The Sunday Times (from Straits Times Interactive), 7 May. My phone is now jammed with hundreds and hundreds of SMSes and I can’t respond to all. I got more than 300 SMSes yesterday and today, and over 100 phone calls to encourage and support me.  2006 Tham Yuen-C The Straits Times (Digital Life), 8 August, 10 Some people have broken up their relationship via SMS. Others have had meetings cancelled on them at the last minute also from an SMS.  B 2006 Tay Yek Keak The Sunday Times (LifeStyle), 8 January, L12 Between now and Chinese New Year, don’t call, write, SMS, send me smoke signals or contact me through carrier pigeons. I can’t do anything because I shall be spring-cleaning my home.  2006 The Straits Times, 19 August, H13 SMS your view on PM’s National Day Rally speech [title]  2006 Tay Yek Keak The Sunday Times (LifeStyle), 20 August, L12 She’d be SMS-ing “Poor discount” to her shopping kakis.  2006 “Why you speak like that one? Let Gen Y help you get it right” The Sunday Times, 30 July, 7 Madam Davamoni noted that youngsters tended to use abbreviations when SMS-ing or chatting online, which had led to them speaking the way they SMS – in broken English.  2006 Low Sin Lu Today (from Todayonline.com), 27 September. [T]he fact that his daughter refused to come home when he SMSed her, suggests that both father and daughter and not close enough to talk about problems close to the heart.",,,
1434,"snake v. [Eng. transl. of Hk. 蛇 chua snake; Mand. shé < Hk. chia chua]  Chia Chua.  Compare Keng, Take Cover, Tuang.
1978 Leong Choon Cheong Youth in the Army 312 snake. English translation for an originally Hokkien slang.  Same use as ‘chiah chua’, ‘skive’, ‘tuang’.",,,
1435,"Comb.: snake-king  (a) One who frequently evades duty, work, etc.  (b) One perceived to be good at evading duty, work, etc., without getting caught.  See King.
1978 Leong Choon Cheong Youth in the Army 312 snake-king.  Once who is really good at ‘snake’-ing.",,,
1436,"snow frog n. [Eng. name for the Chinese forest frog (Rana temporaria chensinensis), known in Mand. as 哈什蟆 hàshimǎ (Chi.–Eng. Dict.)]  Hashima.
2004 Deborah Kong San Francisco Chronicle (from SFGate.com), 14 September. Chinese also believe snow frog fat is good for the complexion, says Kowloon Tong owner Mimi Yeung, 27. Steamed and served with coconut milk or papaya, or sprinkled over scoops of ice cream, the cloudlike frog fat is clear, has a gelatinous texture and very little taste, says Yeung, who blends in easily among her hip, young patrons. But “when people are not familiar with snow frog, it scares them off,” she says. “They would be like, ‘Ewww.’”",,,
1437,"snowskin n. [Eng. transl. of Mand. 冰皮 bīngpí: bīng ice + pí skin; cover, wrapper; a broad, flat piece (of some thin material), sheet (Comp. Chi.–Eng. Dict.); or cognates in other Chi. dialects, f. its appearance]  The outer pastry of a certain variety of Mooncake made from cooked glutinous rice flour, which is soft and often pastel coloured. Also attrib., as in ‘snowskin mooncake’.
2007 Philip Lee The Straits Times (Life!), 6 September, 14 Even the crust of some varieties [of mooncake] have taken on new forms – .. the translucent and soft skin types made from glutinous rice. They call this a snow skin mooncake.  2008 Huang Lijie The Sunday Times (LifeStyle), 31 August, 42 Having heard from a friend that snowskin mooncakes are easy to make, she decided to have a go at it with her daughters too. .. Ingredients .. 150g icing sugar / 150g cooked glutinous rice flour, available from bakery supplies shops / 50g shortening ..  2008 Weekend Today, 6 September, 48 [T]he New Creations range ($40 for eight) which feature the mini snowskin white lotus mooncake with Grand Marnier and espresso chocolate truffles.",,,
1438,SOC abbrev. of Siam One Corner.,,,
1439,"soh si /soh see, səʊ siː/ n. [Hk., key; Mand. 锁匙 suǒshi < the logo of Beck’s beer which consists of a key on a red shield inspired by the coat of arms of the city of Bremen, Germany; the key represents the key to the city’s gates]  Beck’s beer, a lager first brewed by Beck & May, a brewery established by Luder Rutenberg, Heinrich Beck and Thomas May in Bremen, Germany, on 27 June 1873.
2004 Karl Ho The Sunday Times (LifeStyle), 13 June, L6 So Si: Hokkien for ‘key’, it refers to Beck’s beer.  So named because the German beer bottle has a key logo on it.",,,
1440,"solid /so-lid, ˈsoˌlɪd/ a. [Eng. solid]  1 Good, excellent.  Compare Standard.  2 Unfazed, unflustered, graceful under pressure.
1 1994 C.S. Chong NS: An Air-Level Story 28 Ah say – solid, man!  32 I must admit that ITC cooks are quite solid in their cooking for lunch.  50 Your section has such a solid singer. Should ask him to perform on POP [passing-out parade] night.  88 You get fresh coconut water and flesh – better than hawker centre. .. I get my men to pluck some solid ones for you to try.  2003 Peh Shing Huei (quoting Gwyn Tan) The Sunday Times, 12 October, 32 Who is the best buy so far? .. Cristiano Ronaldo lah. His dribbling is solid.",,,
1441,"soon hock /soon hok, suːn hɒk/ n. [Hk.]  The marbled goby (Oxyeleotris marmorata), a prized freshwater food fish with a large head, symmetrical patterning on its dorsal fins, and rounded, outstretched pectoral fins.
2006 Teo Pau Lin (quoting Wong Hon Mun) The Sunday Times (LifeStyle), 30 July, L28 I love soon hock fish because the flesh is firm and is flavourful.  2008 Tay Suan Chiang The Sunday Times (LifeStyle), 21 December, 2 He rears fish such as soon hock, tilapia and grouper, which he also supplies to restaurants..",,,
1442,"soon kueh /soon kuay, suːn kʊeɪ/ n. [Hk. 笋 soon bamboo shoot + 粿 kueh powder made from rice or wheat; Mand. sǔn bamboo shoot + guǒ (literary language) powder made from rice or wheat (Comp. Chi.–Eng. Dict.)]  A Chinese pastry consisting of a sticky translucent skin filled with shredded bamboo shoots or turnip, usu. eaten with chilli sauce and sweet sauce.
2001 Cindy Lim The Straits Times (Life! This Weekend), 4 January, 6 The 80-cents-a-piece soon kueh – a translucent-skinned pastry with fillings.. proved to be enjoyable enough.  2003 Teo Pau Lin The Sunday Times, 5 October, L38 A lesser-known cousin to Teochew kueh such as soon kueh and chives kueh, black bean kueh is a rare find indeed.  2006 Teo Pau Lin The Sunday Times (LifeStyle) (from Straits Times Interactive), 16 July. Soon kueh is steamed rice flour skin filled with turnip.  2009 Huang Lijie The Sunday Times (LifeStyle), 8 November, 26 [C]lassic Teochew fare such as braised duck, steamed fish and soon kueh (steamed rice flour dumplings).  2010 Rebecca Lynne Tan The Sunday Times (LifeStyle), 25 July, 20 [W]hite soon kueh, with bamboo shoots and/or radish.",,,
1443,"soto ayam /soh-toh ı-yuum, ˈsoto ˈʌɪjʌm/ n. [Ind. soto ajam chicken soup: Ind. soto a kind of meat soup or stew (Echols & Shadily, Ind.–Eng.); Jav. saoto, soto a soup or stew made with bean sprouts, cabbage, chicken and soy sauce (Horne) + Mal. ayam; Ind. ajam chicken]  An Indonesian broth containing shredded chicken and usu. served with bean sprouts and fried onions.  Compare Mee Soto.
2005 Teo Pau Lin The Sunday Times (LifeStyle) (from Straits Times Interactive), 31 July. Sermi Karjiwalawi, 75, has been selling soto ayam for several decades, using her late husband’s Indonesian-style recipe. There is no stinting of [sic] ingredients. The deliciously rich soup is made with bones, coconut milk and secret spices. The chicken pieces are hand-shredded – not cut – to retain their juicy texture. And the sambal chilli is made fresh at the stall.  2015 Rebecca Lynne Tan The Sunday Times (LifeStyle), 1 November, C20 [T]he dish in question was a homemade Indonesia soto ayam thickened with bread crumbs, made by a friend of my parents. I could try, but I think it would take too long to cook soto ayam from scratch. So, on a soto hunt I go, for a cheap and convenient equivalent.",,,
1444,"sotong n. & a. /so-tong, ˈsɒtɒŋ/ [Mal.]  1 n. The squid or common cuttlefish (Sepia officinalis), used as food.  2 a. Blur like Sotong.
1 2003 Judi Low Streats, 12 December, 74 Sotong or squid is one of those foods that is either relished or disdained.  2008 Cheryl Tan The Straits Times (Life!), 2 September, C8 He also liked that it used sotong paste instead of the usual fish paste used in yong tau foo.",,,
1445,"soya bean milk n. [Eng.] Also soybean milk.  Tau Huay Chui.
1973 Paul Theroux Saint Jack, ch. 5, 52 Over in an armchair drinking soy-bean milk.. sat old Mr. Tan Lim Hock.  2006 Li Xueying (quoting Goh Kai Suah) The Straits Times (from Straits Times Interactive), 21 April. ‘I’m going to tell my supplier tomorrow that I now want 12 tanks of tao huey zui every day,’ said soya bean milk hawker Goh Kai Suah, 42, who usually needs 10 plastic tanks for his stall.",,,
1446,"specky n. [< Eng. specky a. bespectacled < spec(tacles + –y] often mil. slang  A person (esp. a soldier) who wears spectacles.
1985 Michael Chiang Army Daze 50 Specky. Nickname for bespectacled soldier.",,,
1447,SPG abbrev. of Sarong Party Girl.,,,
1448,"spoil the market v. phr. [Eng.] often joc.  Carry out a task to a high standard or otherwise act in a manner that creates an expectation that other people will do the same or that makes others look inferior in comparison, thus requiring them to put in more effort.
2006 Lydia Lim, Keith Lin & Ken Kwek (quoting Alvin Tan) The Straits Times (from Straits Times Interactive), 22 September. Groups are divided by ideological approaches.. Instead of working with each other, they bicker and say things like, if you do that, you’ll spoil the market.  2006 Alfred Siew The Straits Times (Digital Life), 5 December, 24 Though offering lower speeds of 512Kbps, the Wi-Fi service is set to “spoil” the market with the IDA expecting 250,000 users to sign up in the first two years.  2006 Sheralyn Tay Weekend Today (from Todayonline.com), 30 December. I think SIA staff are highly valued at Emirates. In fact some of the staff (in Dubai) discriminate against former SIA crew because they ‘spoil the market’.. I think that if an SIA staff member applies (for Emirates) their chances of getting in are very high.  2009 Colin Goh The Sunday Times (LifeStyle), 28 June, 10 I guess I got all kancheong after reading in Wired magazine about a fellow named Ethan Nicholas who’s now making pots of money from an iPhone application he wrote while taking care of his infant son – cradling him with one hand and coding with the other. Talk about “spoil market”.",,,
1449,"S’pore abbrev. [contraction of Eng. S(inga)pore]  A commonly-used abbrev. for Singapore, esp. in newspaper headines and article titles.
2007 Li Xueying The Straits Times, 20 August, H4 For greying face of S’pore in 2020, see Radin Mas now [title] For a peek at what Singapore will look like in 2020, look at Radin Mas today.",,,
1450,"S’porean abbrev. [contraction of Eng. S(inga)porean]  A commonly-used abbrev. for Singaporean, esp. in newspaper headlines and article titles.
2007 The Sunday Times (from Straits Times Interactive), 14 January. Take care of S’poreans first, says union leader [title] Union leader G. Muthu Kumar is used to union members going up to him to share their concerns about foreigners taking jobs from Singaporeans.",,,
1451,"standard a. & int. [Eng. standard n. an authoritative or recognized exemplar of correctness, perfection, or some definite degree of any quality; a definite level of excellence, attainment, wealth, or the like, or a definite degree of any quality, viewed as a prescribed object of endeavour or as the measure of what is adequate for some purpose]  Good, excellent, impressive.  Compare Solid 1.",,,
1452,"stand-by-bed n. phr. [Eng. < the fact that soldiers stand at attention beside their beds when inspections are taking place] mil. slang  An inspection of a solider’s bed, living quarters, personal equipment, etc., by a superior, sometimes as a punishment.
1978 Leong Choon Cheong (quoting Larry Tan) Youth in the Army 171 Another commonly hated feature of life in an army unit is the ritual of “stand-by bed”. “In our case,” said Larry, “this was done every morning at 8 a.m., just after area cleaning. As we stood to attention by our beds, the section commander or sometimes the platoon sergeant would march in and without even checking to see that everything was in order, which he was supposed to do, he would shake some of our cupboards, and this upset all the contents and we had to re-arrange them neatly again. The floor of our room had to be well-swept and clean. To check on this, our section commander used a tissue paper to wipe the floor and showed us the dirt. Mind you, he insisted that our boots must be like mirrors. If he was not satisfied we would have extra ‘stand-by bed’.”  265 [H]alf an hour later you return to your dormitory to observe the stand-by bed ritual, during which time your whole dormitory should be in a spick and span condition..  1985 Michael Chiang Army Daze 16 In the name of good hygiene, the SAF organised another infamy: the stand-by bed. Uniforms frantically ironed the night before would be inspected, as would be boots, mess-tins, and all other personal items displayed in the lockers.  50 Stand-by bed. Inspection of soldier’s bed and personal belongings in the barracks.",,,
1453,"steady pom pi pi /pom pee pee, pɒm piː piː/ adj. phr. [Eng. steady + Hk. or Mand. slang pi pi whistle]  Calm, cool, prepared for any situation.
2005 Renee Tan The Sunday Times, 27 February, 38 So steady pom pi pi: teens use slang to bond with friends and to avoid unwanted attention.. “Wah! Check out that CCG, he’s so steady pom pi pi.” .. First popularised by TV host Bryan Wong two weeks ago in the variety show Steady Ready Go, it plays on the words “steady” and “pi pi” (whistle in Mandarin and Hokkien). It is used to describe someone who is always cool and ready in any situation.",,,
1454,steam v. & a. [poss. a mispron. of Eng. stim(ulated or stim(ulating); or < Eng. steam up rouse or excite (a person) (OED)]  A v. Be sexually excited or stimulated; have an erection of the penis.  B a. Sexually exciting or stimulating.,,,
1455,"steam sia /siah(k), sɪɑ(k)/ a. phr. [Eng. steam + Sia] Also steam siak. Mal. slang  Shiok.  See Sia, Siak.
1991 Valerie Tan The Straits Times (Section 3), 9 August, 19 steam siak – the Mat version of shiok.",,,
1456,"steamboat n. [Eng. steam + boat]  1 A Chinese meal in which raw food (usually meat, eggs, vegetables, rice vermicelli, etc.) is cooked at the table by dipping into a boiling soup flavoured with stock.  2 A round metal pot with a central flue used to heat the soup in a steamboat meal.
1 2000 Evelyn Tay The Straits Times (Life!), 11 February, 4 Now, I have my Singaporean friends here with whom I enjoy steamboat during the Chinese New Year.  2006 Wong Ah Yoke The Sunday Times (from Straits Times Interactive), 26 February. [T]he continuing proliferation of Sichuan ma la steamboat eateries in the Beach Road-Bugis area..  2006 Wong Ah Yoke The Sunday Times (LifeStyle) (from Straits Times Interactive), 24 September. Foo Lum is not strictly a steamboat eatery. It also offers a selection of cooked dishes comprising mainly seafood.. It’s one of the best steamboats in town.",,,
1457,Comb.: Hainanese Steamboat,,,
1458,"study mama n. [Eng., loose transl. of Mand. 陪读妈妈 péi dú māma: péi accompany, keep somebody company + dú attend school + māma (spoken language) ma, mum, mummy, mother (Chi.–Eng. Dict.)]  A woman, often from China, who accompanies her child who is studying abroad.
2006 Ong Soh Chin The Straits Times (National Day Supplement), 9 August, 10 Forgetting that we, too, come from lowly immigrant stock, we constantly speak ill of Chinese study mamas, Vietnamese prostitutes, Filipino and Indonesian maids and Bangladeshi workers.  2006 Lincy Kwan Straits Times Interactive, 10 August. Don’t tar all study mamas from China with same brush [title] My daughter’s Chinese tutor is a “pei du mama”. .. “Pei du mama” has become synonymous with “massage parlour girl”, but not all “pei du mama” are massage parlour girls.  2006 Kenneth Wang Ye Straits Times Interactive, 12 August. Lately, study mamas have been stereotyped to be indecent and frivolous. In my opinion, it is this ‘built-in’ categorisation of study mamas that has not only cost them their shot at a better life, but has also resulted in Singapore losing prominence as an open and cosmopolitan society. .. It is undeniable that some study mamas are desperate for a source of income and are willing to sacrifice their pride to take on a degrading job. However, their presence should not be an excuse for us to equate study mamas with massage parlour girls or worse, prostitutes. We should not, and cannot, scrap them from our country. .. Perhaps we have not given serious thought to why some study mamas are willing to participate in such activities and so subject themselves to thoughtless criticism. Many schools in Singapore go all out to attract foreign talent to come and study. In many of these situations, worried parents decide to give up their lives back home, opting to accompany their child to a foreign land in the hope of securing a better future for them. Sadly, more often than not, what they find awaiting them here is discrimination and prejudice. When they are repeatedly turned away by employers, who are we to blame them for turning to more controversial ways to make money to put food on the table?  2006 Leong Weng Kam The Straits Times (from Straits Times Interactive), 4 September. The divorcee from Guilin arrived four years ago to put her only daughter through school here, and is one of several thousand such peidu mamas or ‘study mamas’ here.",,,
1459,"stylo a. [Eng. style + –o]  Stylish, fashionable.
2004 Jeffrey Low (quoting Quah Kim Song) The Sunday Times, 14 March, 39 [T]hey have stylo motorbikes, they have stylo girlfriends..  2006 Eunice Quek The Straits Times (from Straits Times Interactive), 17 June. [H]e met a ‘funky’ punk who asked him for a lighter. ‘At that time, I thought he was so ‘stylo’. ..’",,,
1460,"Phrases: stylo-mylo.
2003 Serene Foo Today, 11 November, 25 [F]rom the photographs the impression I got of Shawn was cool, stylo-milo and aloof.  2006 Pearlyn Tham Today (from Todayonline.com), 20 May. [T]he group editor in charge of Style magazine was approached by The National Museum to donate part of his designer wardrobe to its fashion exhibition, “Stylo Mylo – A Selection of Men’s Fashion in Singapore”. The August event is part of a collaboration with Style to build up a collection that traces the history of men’s wear and women’s wear here.",,,
1461,"suaku /suah-koo, ˈsʊɑkuː/ n. & a. [Hk. 山 sua hill, mountain + 龟 ku tortoise, turtle: Mand. shān guī]  A n. A country bumpkin, an unsophisticated person.  B a. Of or relating to a suaku: ignorant, naive, unsophisticated.
2000 The Straits Times, 26 June, 37 He was considered to be a suaku, a country bumpkin.   2001 Magdalene Lum (quoting Mark Lee) The Straits Times (Life!), 9 January, L8 I was so suaku I did not know that Kuching meant cat.",,,
1462,"suan /suuahn, suːɑn/ v. [Hk. (?)]  Berate, criticize, insult, mock.
2003 Tan Shzr Ee The Sunday Times (LifeStyle), 21 December, L11 University student Ee, known as ‘Ritchie’, is flavour of the month for the team’s regular suan (berating) sessions, having just bought himself a zircon blue Jaguar.  2005 Colin Goh The Sunday Times (LifeStyle) (from Straits Times Interactive), 9 October. [L]et’s not pretend that teachers don’t suan their students behind their backs..",,,
